program_idx,file_path,idx,src,dst,src_code,dst_code,reason,offset,sa_lb_direct,sa_lb,da_lb,dst_name_match,dst_funcname,actual_lb,actual_lb_trans,is_static,src_class,mvs,src_ancestors,src_descendants,dst_class,dst_ancestors,dst_descendants
26,../replication_package/raw_data/url2e4fca7217_mark_lacdao_RPGClient_tgz-pJ8-org_nerv_rpgclient_MainJ8/wala0cfa.csv,139,org/nerv/rpgclient/Main.printHp:(Lorg/nerv/rpgclient/RpgObject;Lorg/nerv/rpgclient/RpgObject;)V,org/apache/log4j/config/PropertySetterException.getMessage:()Ljava/lang/String;,"public static void printHp(RpgObject rpgObject1, RpgObject rpgObject2) {
    System.out.println(rpgObject1.getName() + "" Status: "" + rpgObject1.getStatus().name() + "" PLAYER1 HP : "" + rpgObject1.getStats().getHp() + "" : isAlive? "" + rpgObject1.isAlive());
    System.out.println(rpgObject2.getName() + "" Status: "" + rpgObject2.getStatus().name() + "" PLAYER2 HP : "" + rpgObject2.getStats().getHp() + "" : isAlive? "" + rpgObject2.isAlive());
}",class PropertySetterException { String getMessage ( ) { return String1; },exception_trans,121,0,1,0,FALSE,getMessage,0,0,1,org.nerv.rpgclient.Main,,[],[],org.apache.log4j.config.PropertySetterException,,
26,../replication_package/raw_data/url2e4fca7217_mark_lacdao_RPGClient_tgz-pJ8-org_nerv_rpgclient_MainJ8/wala0cfa.csv,413,org/nerv/rpgclient/Main.createReviveSkill:()Lorg/nerv/rpgclient/Skill;,org/nerv/rpgclient/Skill.<init>:(Lorg/nerv/rpgclient/EffectType;)V,"public static Skill createReviveSkill() {
    Skill skill = new Skill(EffectType.NECROMANCY);
    skill.setName(""Revive"");
    skill.setRecovery(100L);
    return skill;
}","public Skill(EffectType type) {
    this.type = type;
}",invocation_constructor,7,1,1,1,TRUE,Skill,1,1,1,org.nerv.rpgclient.Main,,[],[],org.nerv.rpgclient.Skill,[],[]
26,../replication_package/raw_data/url2e4fca7217_mark_lacdao_RPGClient_tgz-pJ8-org_nerv_rpgclient_MainJ8/wala0cfa.csv,590,org/nerv/rpgclient/player/Job.getSkill:(Ljava/lang/String;)Lorg/nerv/rpgclient/Skill;,org/nerv/rpgclient/player/Job.getSkills:()Ljava/util/List;,"public Skill getSkill(String skillName) {
    skillName = skillName.toLowerCase();
    Skill skill = null;
    for (Skill zkill : getSkills()) {
        String name = zkill.getName().toLowerCase();
        if (name.equals(skillName)) {
            skill = zkill;
            break;
        }
    }
    if (skill == null) {
        System.err.println(""Skill "" + skillName + "" not found."");
        return null;
    }
    return skill;
}","public List<Skill> getSkills() {
    return skills;
}",invocation_this,8,1,1,1,TRUE,getSkills,1,1,0,org.nerv.rpgclient.player.Job,,[],[],org.nerv.rpgclient.player.Job,[],[]
27,../replication_package/raw_data/url458e40ff41_mmacfadden_java_baldwin_ga_tgz-pJ8-edu_sdsu_cs652_si_baldwin_SimulationEngineJ8/wala0cfa.csv,819,edu/sdsu/cs652/si/baldwin/SimulationEngine.main:([Ljava/lang/String;)V,edu/sdsu/cs652/si/baldwin/SimulationEngine.addProfile:(Ledu/sdsu/cs652/si/baldwin/SimulationProfile;)V,"public static void main(String[] args) throws InvalidConfigurationException {
    SimulationEngine engine = new SimulationEngine(32, 8, 100);
    engine.setTestsPerProfile(30);
    engine.addProfile(new SimulationProfile(0, 0.05));
    engine.addProfile(new SimulationProfile(5, 0.05));
    engine.addProfile(new SimulationProfile(8, 0.05));
    engine.addProfile(new SimulationProfile(10, 0.05));
    engine.addProfile(new SimulationProfile(12, 0.05));
    engine.addProfile(new SimulationProfile(15, 0.05));
    engine.addProfile(new SimulationProfile(20, 0.05));
    engine.runSimulations();
}","public void addProfile(SimulationProfile simulationProfile) {
    this.simulationProfiles.add(simulationProfile);
}",invocation_new,127,1,1,1,TRUE,addProfile,1,1,1,edu.sdsu.cs652.si.baldwin.SimulationEngine,,[],[],edu.sdsu.cs652.si.baldwin.SimulationEngine,[],[]
27,../replication_package/raw_data/url458e40ff41_mmacfadden_java_baldwin_ga_tgz-pJ8-edu_sdsu_cs652_si_baldwin_SimulationEngineJ8/wala0cfa.csv,993,edu/sdsu/cs652/si/baldwin/SimulationEngine.runSimulations:()V,org/jgap/Chromosome.toString:()Ljava/lang/String;,"public void runSimulations() throws InvalidConfigurationException {
    for (SimulationProfile simulationProfile : simulationProfiles) {
        BaldwinGASimulationProfile bgaProfile = new BaldwinGASimulationProfile(antigenUniverseSize, antigenExposureNumber, simulationGenerations, simulationProfile.getMaxLearningGuesses(), simulationProfile.getLearningPenalty());
        StringBuilder sb = new StringBuilder();
        sb.append(""Running Simulation {maxLearningGuesses: "");
        sb.append(simulationProfile.getMaxLearningGuesses());
        sb.append("", learniingPenalty: "");
        sb.append(simulationProfile.getLearningPenalty());
        sb.append(""}: "");
        System.out.print(sb.toString());
        double populationAverage = runSimluationProfile(bgaProfile);
        System.out.println(populationAverage);
    }
}",class Chromosome { String toString ( ) { return String1; },invocation_new,118,0,1,0,TRUE,toString,0,0,0,edu.sdsu.cs652.si.baldwin.SimulationEngine,,[],[],org.jgap.Chromosome,,
27,../replication_package/raw_data/url458e40ff41_mmacfadden_java_baldwin_ga_tgz-pJ8-edu_sdsu_cs652_si_baldwin_SimulationEngineJ8/wala0cfa.csv,1676,edu/sdsu/cs652/si/baldwin/BaldwinFitnessFunction.findBestGeneticMatch:([ZLorg/jgap/IChromosome;)Ledu/sdsu/cs652/si/baldwin/GeneticMatchResult;,edu/sdsu/cs652/si/baldwin/GeneticMatchResult.<init>:([ZI)V,"class BaldwinFitnessFunction { GeneticMatchResult findBestGeneticMatch ( boolean[] a0, IChromosome a1, ) { return GeneticMatchResult1; }","public GeneticMatchResult(boolean[] antibody, int geneticMatchScore) {
    super();
    this.antibody = antibody;
    this.geneticMatchScore = geneticMatchScore;
}",invocation_constructor,52,1,1,1,TRUE,GeneticMatchResult,1,1,0,edu.sdsu.cs652.si.baldwin.BaldwinFitnessFunction,"protected static final java.util.Random RANDOM;, protected final edu.sdsu.cs652.si.baldwin.AntigenUniverse antigenUniverse;",[org.jgap.FitnessFunction],[],edu.sdsu.cs652.si.baldwin.GeneticMatchResult,[],[]
27,../replication_package/raw_data/url458e40ff41_mmacfadden_java_baldwin_ga_tgz-pJ8-edu_sdsu_cs652_si_baldwin_SimulationEngineJ8/wala0cfa.csv,1700,edu/sdsu/cs652/si/baldwin/SimulationEngine.runSimulations:()V,edu/sdsu/cs652/si/baldwin/SimulationProfile.getLearningPenalty:()D,"public void runSimulations() throws InvalidConfigurationException {
    for (SimulationProfile simulationProfile : simulationProfiles) {
        BaldwinGASimulationProfile bgaProfile = new BaldwinGASimulationProfile(antigenUniverseSize, antigenExposureNumber, simulationGenerations, simulationProfile.getMaxLearningGuesses(), simulationProfile.getLearningPenalty());
        StringBuilder sb = new StringBuilder();
        sb.append(""Running Simulation {maxLearningGuesses: "");
        sb.append(simulationProfile.getMaxLearningGuesses());
        sb.append("", learniingPenalty: "");
        sb.append(simulationProfile.getLearningPenalty());
        sb.append(""}: "");
        System.out.print(sb.toString());
        double populationAverage = runSimluationProfile(bgaProfile);
        System.out.println(populationAverage);
    }
}","public double getLearningPenalty() {
    return learningPenalty;
}",invocation_same_class,95,1,1,1,TRUE,getLearningPenalty,1,1,0,edu.sdsu.cs652.si.baldwin.SimulationEngine,,[],[],edu.sdsu.cs652.si.baldwin.SimulationProfile,[],[]
28,../replication_package/raw_data/url47ebb27197_asirbu_CorrectiveEvolution_tgz-pJ8-eu_fbk_soa_evolution_engine_impl_test_ProblemToSMVFuncTestJ8/wala0cfa.csv,810,eu/fbk/soa/process/StateFormula.negateUnitClausesExceptOneFormula:(Leu/fbk/soa/process/StateFormula;)Leu/fbk/soa/process/StateFormula;,eu/fbk/soa/process/StateLiteralClause.isUnitClause:()Z,"private StateFormula negateUnitClausesExceptOneFormula(StateFormula stateFormula) {
    List<StateLiteralClause> newClauses = new ArrayList<StateLiteralClause>();
    for (StateLiteralClause clause : stateFormula.getClauses()) {
        if (!clause.isUnitClause()) {
            for (StateLiteral lit : clause.getLiterals()) {
                StateLiteral negLit = lit.getNegation();
                StateLiteralClause newClause = new StateLiteralClause(negLit);
                newClauses.add(newClause);
            }
            break;
        }
    }
    for (StateLiteralClause clause : stateFormula.getClauses()) {
        if (clause.isUnitClause()) {
            StateLiteral lit = clause.getLiterals().iterator().next();
            StateLiteral negLit = lit.getNegation();
            for (StateLiteralClause newClause : newClauses) {
                newClause.addLiteral(negLit);
            }
        }
    }
    return new StateFormula(newClauses);
}","public boolean isUnitClause() {
    return (literals.size() == 1);
}",invocation_same_class,148,1,1,0,TRUE,isUnitClause,1,1,0,eu.fbk.soa.process.StateFormula,,[],[],eu.fbk.soa.process.StateLiteralClause,[eu.fbk.soa.evolution.sts.Clause<eu.fbk.soa.process.domain.StateLiteral>],[]
28,../replication_package/raw_data/url47ebb27197_asirbu_CorrectiveEvolution_tgz-pJ8-eu_fbk_soa_evolution_engine_impl_test_ProblemToSMVFuncTestJ8/wala0cfa.csv,11714,eu/fbk/soa/process/Activity.findActivityInAndBlock:(Leu/fbk/soa/process/Activity;Leu/fbk/soa/process/node/ActivityNode;Leu/fbk/soa/process/node/AndSplit;Leu/fbk/soa/process/ProcessModel;)Z,eu/fbk/soa/process/DefaultProcessModel.outgoingEdgesOf:(Leu/fbk/soa/process/node/ProcessNode;)Ljava/util/Set;,"private boolean findActivityInAndBlock(Activity prevAct, ActivityNode actNode, AndSplit andSplit, ProcessModel model) {
    List<ProcessNode> differentBranchNodes = new ArrayList<ProcessNode>();
    for (ProcessEdge edge : model.outgoingEdgesOf(andSplit)) {
        List<ProcessNode> branchNodes = new ArrayList<ProcessNode>();
        boolean foundOnBranch = false;
        while (!foundOnBranch) {
            ProcessNode next = model.getEdgeTarget(edge);
            if (next instanceof AndJoin) {
                break;
            }
            if (next.equals(actNode)) {
                foundOnBranch = true;
            } else {
                branchNodes.add(next);
            }
            edge = model.outgoingEdgesOf(next).iterator().next();
        }
        if (!foundOnBranch) {
            differentBranchNodes.addAll(branchNodes);
        }
    }
    while (!differentBranchNodes.isEmpty()) {
        ProcessNode prev = differentBranchNodes.remove(0);
        if (prev instanceof ActivityNode) {
            ActivityNode actPrev = (ActivityNode) prev;
            if (actPrev.getActivity().equals(prevAct)) {
                return true;
            }
        }
    }
    return false;
}","class DefaultProcessModel { Set outgoingEdgesOf ( ProcessNode a0, ) { return Set1; }",invocation_polymorphism,12,1,1,0,TRUE,outgoingEdgesOf,1,1,0,eu.fbk.soa.process.Activity,,[],[],eu.fbk.soa.process.DefaultProcessModel,"[org.jgrapht.graph.DefaultDirectedGraph<eu.fbk.soa.process.node.ProcessNode, eu.fbk.soa.process.ProcessEdge>][eu.fbk.soa.process.ProcessModel]",[]
28,../replication_package/raw_data/url47ebb27197_asirbu_CorrectiveEvolution_tgz-pJ8-eu_fbk_soa_evolution_engine_impl_test_ProblemToSMVFuncTestJ8/wala0cfa.csv,16979,eu/fbk/soa/evolution/engine/impl/ProblemToSMV.translateCondition:(Leu/fbk/soa/process/StateFormula;I)Ljava/lang/String;,eu/fbk/soa/evolution/engine/impl/STSToSMV.translateSTS:(Leu/fbk/soa/evolution/sts/STS;Ljava/lang/Object;)Ljava/lang/String;,"private String translateCondition(StateFormula formula, int index) {
    Condition properCond = new Condition();
    for (Condition condition : this.properCondIDs.keySet()) {
        if (condition.getIndex() == index && condition.getFormula().equals(formula)) {
            properCond = condition;
        }
    }
    if (properCond.isEmpty()) {
        return """";
    }
    STS condSTS = pb2STS.getConditionSTS(properCond);
    if (condSTS.getStates().size() < 2) {
        return """";
    }
    String translation = createConditionHeader(properCond) + sts2smv.translateSTS(condSTS, properCond);
    return translation;
}","public String translateSTS(STS sts, Object translatedEntity) {
    String input = getActionDeclaration(sts.getInputActions(), translatedEntity, ""input"");
    String output = getActionDeclaration(sts.getOutputActions(), translatedEntity, ""output"");
    String translation = input + output;
    translation += ""VAR state: {"" + StringUtils.getCommaSeparatedString(sts.getStates()) + ""};\n"";
    if (sts.getStates().size() > 1 && sts.getInitialState() != null) {
        translation += ""INIT state = "" + sts.getInitialState() + ""\n\n"";
    }
    if (sts.getTransitions().size() > 0) {
        translation += ""ASSIGN next(state) :=\n  case\n"";
        translation += translateTransitions(sts, translatedEntity);
        translation += ""TRUE : state;\n esac; \n\n"";
    }
    for (Action action : sts.getActions()) {
        String stateCond = """";
        if (!action.getRelatedEntity().equals(translatedEntity)) {
            continue;
        }
        for (Transition trans : sts.getTransitions()) {
            if (trans.getAction().equals(action) || (action.getName().equals(""UNDEF"") && !trans.getAction().getRelatedEntity().equals(translatedEntity))) {
                if (!stateCond.isEmpty()) {
                    stateCond += "" | "";
                }
                stateCond += translateTransitionCondition(trans, translatedEntity);
            }
        }
        if (!stateCond.isEmpty()) {
            translation += ""TRANS "" + this.translateAction(action, translatedEntity) + "" & !("" + stateCond + "") -> FALSE\n"";
        }
    }
    translation += ""\n"";
    return translation;
}",invocation_polymorphism,134,1,1,0,TRUE,translateSTS,1,1,0,eu.fbk.soa.evolution.engine.impl.ProblemToSMV,static org.apache.log4j.Logger logger;,[],[],eu.fbk.soa.evolution.engine.impl.STSToSMV,[],[]
28,../replication_package/raw_data/url47ebb27197_asirbu_CorrectiveEvolution_tgz-pJ8-eu_fbk_soa_evolution_engine_impl_test_ProblemToSMVFuncTestJ8/wala0cfa.csv,19713,eu/fbk/soa/evolution/engine/impl/ProblemToSMV.translateDomainObject:(Leu/fbk/soa/process/domain/DomainObject;)Ljava/lang/String;,eu/fbk/soa/process/domain/DomainObject.getName:()Ljava/lang/String;,"private String translateDomainObject(DomainObject object) {
    String translation = ""---------------------\n"" + ""MODULE "" + object.getName() + "" "";
    Set<String> ids = this.getParameters(objIDs.get(object));
    String paramList = ""("" + StringUtils.getCommaSeparatedString(ids) + "")"";
    id2header.put(objIDs.get(object), object.getName() + paramList);
    translation += paramList + ""\n\n"";
    STS sts = pb2STS.getDomainObjectSTS(object);
    translation += sts2smv.translateSTS(sts, object);
    translation += ""\n"";
    return translation;
}","public String getName() {
    return name;
}",invocation_same_class,97,1,1,1,TRUE,getName,1,1,0,eu.fbk.soa.evolution.engine.impl.ProblemToSMV,static org.apache.log4j.Logger logger;,[],[],eu.fbk.soa.process.domain.DomainObject,[],[]
28,../replication_package/raw_data/url47ebb27197_asirbu_CorrectiveEvolution_tgz-pJ8-eu_fbk_soa_evolution_engine_impl_test_ProblemToSMVFuncTestJ8/wala0cfa.csv,22518,eu/fbk/soa/evolution/test/InputConstructor.constructSimpleLogisticsCorrection:(Leu/fbk/soa/process/ProcessModel;)Leu/fbk/soa/evolution/Correction;,org/jgrapht/util/ArrayUnenforcedSet$SetForEquality.iterator:()Ljava/util/Iterator;,"public static Correction constructSimpleLogisticsCorrection(ProcessModel model) {
    Set<DomainObject> domainObjects = model.getRelatedDomainObjects();
    DomainObject health = null;
    ObjectState dmg = null;
    for (DomainObject obj : domainObjects) {
        if (obj.getName().equals(""CarHealth"")) {
            health = obj;
            Set<ObjectState> states = obj.getStates();
            for (ObjectState state : states) {
                if (state.getName().equals(""Damaged"")) {
                    dmg = state;
                }
            }
        }
    }
    List<Activity> actList = new ArrayList<Activity>();
    Activity start = model.getStartNode().getActivity();
    actList.add(start);
    ProcessEdge edge = model.outgoingEdgesOf(model.getStartNode()).iterator().next();
    ActivityNode fromNode = (ActivityNode) model.getEdgeTarget(edge);
    actList.add(fromNode.getActivity());
    ProcessEdge edge2 = model.outgoingEdgesOf(fromNode).iterator().next();
    ActivityNode toNode = (ActivityNode) model.getEdgeTarget(edge2);
    Trace trace = new Trace(actList);
    StateFormula cond = new StateFormula(new StateLiteral(health, dmg));
    Set<ProcessNode> adaptNodes = new HashSet<ProcessNode>();
    adaptNodes.add(new ActivityNode(""Assess damage""));
    ProcessModel adaptPM = new DefaultProcessModel(""ScheduleRepair"", adaptNodes);
    Adaptation adaptation = new Adaptation(adaptPM, fromNode, toNode);
    Correction correction = new Correction(Type.STRICT, trace, cond, adaptation);
    return correction;
}",class ArrayUnenforcedSet$SetForEquality { Iterator iterator ( ) { return Iterator1; },invocation_polymorphism,213,0,1,0,TRUE,iterator,0,0,1,eu.fbk.soa.evolution.test.InputConstructor,,[],[],org.jgrapht.util.ArrayUnenforcedSet$SetForEquality,,
